10024|0.009058882737795673|0.024660291897332664|0.23762791477939943
14221|0.015994555045091032|0.03522205206738132|4.400884805172707
10004|0.033035714285714286|0.19732142857142856|9.301785714285714
10469|0.00023929169657812874|0.0008887977301473354|0.1182100981095956
10038|0.006588700378850272|0.02404875638280349|0.6669411958491187
10522|0.014452027298273785|0.07145724608590927|0.2621437173825773
10304|0.0008425245098039216|0.011029411764705883|0.19339767156862744
10029|0.00626547420544692|0.013238340659895912|0.14471224293870952
11369|0.00034835113794705065|0.004296330701346958|0.11112401300510916
10036|0.01170201650820186|0.035523978685612786|0.677567652282938
11501|0.002050580997949419|0.0066643882433356115|0.39849624060150374
10040|0.0002295473326599945|0.0002295473326599945|0.06854283353227436
10705|0.0064999380958276586|0.020056951838553917|0.1148322396929553
07083|0.0004020504573323952|0.0017087144436626796|0.0047240928736556435
11226|0.0015169194865810968|0.0014235705950991831|0.12851808634772463
11363|0.011526232114467409|0.16653418124006358|0.1685214626391097
10002|0.0003660078525321089|0.00672123511013509|0.15019631330272176
11207|0.0001686852670287777|0.0013832191896359773|0.1659525657029115
11233|0.003972098430536718|0.001986049215268359|0.2018988568106956
11203|0.0016057808109193096|0.0016057808109193096|0.11498896025692493
11235|0.0008370588794825454|0.0006277941596119091|0.21953771520974033
11215|0.005202913631633715|0.034190575293592984|0.3167087854913037
14624|0.00429352068696331|0.01678376268540203|0.5378610460577674
95833|0.012859839546956112|0.011680037753657386|0.21118452100047191
10028|0.013295553618134264|0.06015693112467306|0.25795553618134265
10314|0.008230929747275679|0.043511863358837624|0.179496097070871
11230|0.006237732906729761|0.0028768854354313984|0.26835694888823164
11412|0.0005779678649867067|0.0009825453704774014|0.14501213732516471
11520|0.0004841610181214552|0.005948263936920736|0.25570618342786
10022|0.017952801505718836|0.029680034747357753|1.0422759519328217
11552|0.0018145527127563057|0.0014516421702050445|0.34585374705135186
14120|0.01989467524868344|0.0076067875950848445|0.6448215330602691
12534|0.0019665683382497543|0.012782694198623401|0.5176991150442478
11229|0.002089544632163698|0.004969039064291721|0.22098208597711694
12210|0.0354295837023915|0.01682905225863596|4.185119574844996
11576|0.10938628158844765|0.09025270758122744|0.6469314079422382
11746|0.01156515034695451|0.0347655428611481|0.33861358379477113
10583|0.008032536858159633|0.031113370615149974|0.2880528723945094
11358|0.008226980276342158|0.21126463453222233|0.1599514819111908
10463|0.004167610419026048|0.0182559456398641|0.12819932049830124
11710|0.004467609828741623|0.024323653512037725|0.6182675601886324
11411|0.0004405286343612335|0.0009911894273127754|0.1458149779735683
10009|0.006555686505598114|0.0268856806128462|0.18223335297583973
11803|0.018257261410788383|0.15435684647302905|0.47282157676348546
11217|0.009580528223718281|0.036121180735370274|0.3766183324702227
10598|0.009415741187831965|0.013520038628681796|0.32061805890873973
10032|0.0006515837104072398|0.0027149321266968325|0.0752579185520362
10467|0.0042642249836494445|0.0008371484630477436|0.10307390451275343
10017|0.009575666541494556|0.0501314307172362|1.104581299286519
10701|0.0035847235626637252|0.007904775035617446|0.16655177168068386
11801|0.005677337959312411|0.03288124901435105|0.3455290963570415
11221|0.006197576887232059|0.008900279589934763|0.22791239515377446
11542|0.006983554854697004|0.008560486596080198|0.2367650371705339
14228|0.02197802197802198|0.07577838827838827|0.19482600732600733
14227|0.006069802731411229|0.011380880121396054|0.3581183611532625
11219|0.0004251005526307184|0.00029430038259049737|0.3580981655276152
11225|0.0025041341837939994|0.0060477202929364515|0.18355776045357902
10027|0.0012639942217407005|0.016793066088840736|0.17876489707475623
11797|0.06376262626262626|0.05113636363636364|1.2411616161616161
11228|0.002035651408450704|0.00566681338028169|0.3868287852112676
12065|0.009662788404653915|0.03884835338197594|0.3600867678958785
11238|0.0015415306492564383|0.013511062749365253|0.37431991294885747
11530|0.019801980198019802|0.12277227722772277|1.3326732673267327
11575|0.0036199095022624436|0.005429864253393665|0.17677224736048266
10011|0.013231197771587743|0.025330779944289693|0.41338788300835655
10031|0.0020599167077157317|0.004657202991357306|0.10478706730553938
11213|0.0015655216870798416|0.005525370660281794|0.20420849065291463
10023|0.006342623650667805|0.050009148014880773|0.22058913215832165
11766|0.006198347107438017|0.01962809917355372|0.7510330578512396
10452|0.001527908715581418|0.0013978739312766166|0.08221449237671077
14620|0.0403957131079967|0.011266831547128332|0.1964825501511404
14207|0.002960915909988156|0.002368732727990525|0.16028424792735887
11572|0.005236848369435849|0.008331349678647942|0.4253749107355392
11374|0.009780416333675839|0.02279560071545458|0.13894280168969061
11210|0.00076309664619024|0.001297264298523408|0.20347972070662748
13501|0.0032689450222882616|0.0021792966815255077|0.09420505200594353
11787|0.006016042780748663|0.010026737967914439|0.7369652406417112
11433|0.0008258125405532944|0.0013566920309089838|0.11514186279714504
10003|0.005821474773609315|0.035021253003141746|0.8778414341156903
10001|0.009931811443818559|0.037355469908093686|1.2629706492736437
10466|0.00045706624413431655|0.0003047108294228777|0.1004022182948382
12203|0.03923853923853924|0.058663558663558664|0.4298756798756799
11206|0.0012554927809165098|0.017576898932831136|0.3118758203503966
10025|0.002829218106995885|0.03189300411522634|0.14330418381344306
10901|0.007157464212678937|0.018404907975460124|0.5165644171779141
10801|0.001857079185856485|0.00497697221809538|0.21868964492645968
10528|0.00569620253164557|0.018037974683544303|0.9151898734177215
11218|0.001115886923458423|0.006653992395437262|0.2664489998346834
11385|0.002593230063109581|0.0035111876075731496|0.11793459552495697
10707|0.006819288845591817|0.169995129079396|0.2761811982464686
11791|0.019990248659190638|0.10303916788558427|0.48902974158946855
